id,Rings
143957,12
143958,10
143959,10
143960,10
143961,12
143962,6
143963,12
143964,9
143965,11
143966,6
143967,9
143968,12
143969,5
143970,10
143971,9
143972,9
143973,11
143974,11
143975,13
143976,9
143977,8
143978,9
143979,11
143980,7
143981,10
143982,9
143983,7
143984,6
143985,11
143986,8
143987,10
143988,8
143989,10
143990,9
143991,12
143992,10
143993,8
143994,10
143995,7
143996,7
143997,11
143998,6
143999,10
144000,10
144001,7
144002,8
144003,8
144004,12
144005,12
144006,15
144007,13
144008,10
144009,13
144010,9
144011,9
144012,6
144013,8
144014,7
144015,11
144016,10
144017,11
144018,11
144019,6
144020,10
144021,9
144022,11
144023,6
144024,10
144025,8
144026,9
144027,11
144028,11
144029,6
144030,8
144031,8
144032,9
144033,6
144034,12
144035,7
144036,13
144037,8
144038,8
144039,5
144040,11
144041,11
144042,14
144043,8
144044,11
144045,9
144046,11
144047,10
144048,9
144049,7
144050,6
144051,12
144052,9
144053,10
144054,10
144055,11
144056,6
144057,7
144058,12
144059,5
144060,6
144061,6
144062,9
144063,11
144064,8
144065,14
144066,7
144067,10
144068,9
144069,8
144070,6
144071,10
144072,7
144073,11
144074,6
144075,15
144076,6
144077,11
144078,9
144079,7
144080,11
144081,8
144082,14
144083,6
144084,9
144085,11
144086,13
144087,14
144088,6
144089,9
144090,7
144091,6
144092,9
144093,7
144094,12
144095,7
144096,5
144097,9
144098,10
144099,10
144100,11
144101,9
144102,11
144103,7
144104,12
144105,7
144106,9
144107,8
144108,9
144109,10
144110,5
144111,9
144112,6
144113,10
144114,7
144115,8
144116,10
144117,11
144118,11
144119,11
144120,13
144121,11
144122,10
144123,10
144124,7
144125,5
144126,11
144127,10
144128,8
144129,6
144130,9
144131,10
144132,11
144133,10
144134,7
144135,9
144136,10
144137,7
144138,11
144139,10
144140,6
144141,10
144142,10
144143,9
144144,8
144145,10
144146,8
144147,7
144148,5
144149,9
144150,9
144151,7
144152,7
144153,13
144154,8
144155,10
144156,5
144157,14
144158,10
144159,9
144160,11
144161,8
144162,7
144163,8
144164,8
144165,10
144166,4
144167,11
144168,10
144169,11
144170,9
144171,13
144172,10
144173,10
144174,9
144175,11
144176,10
144177,10
144178,11
144179,6
144180,9
144181,6
144182,8
144183,9
144184,7
144185,12
144186,9
144187,8
144188,8
144189,11
144190,12
144191,12
144192,8
144193,10
144194,8
144195,10
144196,14
144197,10
144198,12
144199,13
144200,11
144201,10
144202,8
144203,9
144204,11
144205,5
144206,13
144207,10
144208,10
144209,6
144210,6
144211,10
144212,8
144213,8
144214,12
144215,6
144216,11
144217,6
144218,11
144219,10
144220,10
144221,11
144222,5
144223,12
144224,7
144225,5
144226,11
144227,6
144228,9
144229,14
144230,13
144231,7
144232,9
144233,12
144234,11
144235,9
144236,10
144237,11
144238,12
144239,6
144240,10
144241,11
144242,9
144243,7
144244,11
144245,9
144246,7
144247,6
144248,7
144249,6
144250,12
144251,9
144252,6
144253,6
144254,9
144255,10
144256,10
144257,10
144258,10
144259,8
144260,13
144261,11
144262,9
144263,6
144264,10
144265,9
144266,7
144267,6
144268,11
144269,8
144270,13
144271,13
144272,7
144273,10
144274,5
144275,8
144276,10
144277,11
144278,6
144279,10
144280,11
144281,12
144282,11
144283,7
144284,8
144285,10
144286,8
144287,12
144288,6
144289,10
144290,10
144291,5
144292,11
144293,13
144294,9
144295,8
144296,10
144297,8
144298,7
144299,6
144300,6
144301,4
144302,10
144303,12
144304,9
144305,8
144306,9
144307,11
144308,8
144309,7
144310,8
144311,10
144312,10
144313,9
144314,10
144315,11
144316,11
144317,12
144318,9
144319,9
144320,7
144321,11
144322,10
144323,9
144324,10
144325,7
144326,10
144327,8
144328,8
144329,7
144330,7
144331,7
144332,10
144333,8
144334,8
144335,9
144336,8
144337,7
144338,10
144339,8
144340,8
144341,12
144342,7
144343,13
144344,13
144345,8
144346,10
144347,10
144348,11
144349,11
144350,8
144351,11
144352,8
144353,8
144354,12
144355,10
144356,7
144357,11
144358,9
144359,5
144360,9
144361,9
144362,12
144363,10
144364,10
144365,8
144366,6
144367,10
144368,13
144369,4
144370,14
144371,14
144372,6
144373,8
144374,12
144375,6
144376,6
144377,12
144378,9
144379,11
144380,11
144381,8
144382,9
144383,7
144384,10
144385,4
144386,10
144387,7
144388,14
144389,6
144390,8
144391,9
144392,8
144393,14
144394,11
144395,7
144396,13
144397,8
144398,9
144399,11
144400,6
144401,7
144402,7
144403,4
144404,12
144405,8
144406,11
144407,10
144408,16
144409,9
144410,10
144411,8
144412,13
144413,9
144414,10
144415,8
144416,8
144417,6
144418,9
144419,6
144420,9
144421,10
144422,8
144423,7
144424,12
144425,9
144426,9
144427,5
144428,9
144429,14
144430,12
144431,9
144432,10
144433,6
144434,7
144435,13
144436,10
144437,8
144438,9
144439,10
144440,8
144441,6
144442,8
144443,7
144444,9
144445,5
144446,5
144447,10
144448,13
144449,8
144450,10
144451,8
144452,8
144453,9
144454,11
144455,9
144456,6
144457,9
144458,6
144459,9
144460,10
144461,8
144462,13
144463,7
144464,5
144465,9
144466,10
144467,8
144468,11
144469,9
144470,8
144471,10
144472,10
144473,12
144474,5
144475,9
144476,8
144477,7
144478,12
144479,7
144480,8
144481,7
144482,10
144483,9
144484,8
144485,8
144486,12
144487,7
144488,9
144489,7
144490,10
144491,9
144492,10
144493,9
144494,10
144495,10
144496,10
144497,5
144498,10
144499,11
144500,8
144501,11
144502,13
144503,9
144504,11
144505,9
144506,6
144507,6
144508,12
144509,11
144510,9
144511,8
144512,7
144513,11
144514,8
144515,7
144516,9
144517,6
144518,11
144519,10
144520,11
144521,14
144522,8
144523,9
144524,11
144525,7
144526,11
144527,13
144528,9
144529,10
144530,9
144531,10
144532,9
144533,13
144534,11
144535,10
144536,10
144537,10
144538,10
144539,9
144540,11
144541,9
144542,11
144543,10
144544,8
144545,8
144546,13
144547,6
144548,11
144549,14
144550,11
144551,5
144552,8
144553,13
144554,12
144555,6
144556,10
144557,10
144558,7
144559,8
144560,7
144561,7
144562,12
144563,11
144564,6
144565,7
144566,11
144567,6
144568,10
144569,5
144570,9
144571,9
144572,8
144573,10
144574,12
144575,12
144576,7
144577,10
144578,10
144579,10
144580,9
144581,6
144582,7
144583,7
144584,9
144585,6
144586,7
144587,6
144588,7
144589,10
144590,10
144591,7
144592,9
144593,11
144594,11
144595,10
144596,12
144597,6
144598,11
144599,9
144600,8
144601,10
144602,6
144603,11
144604,11
144605,14
144606,12
144607,11
144608,10
144609,7
144610,10
144611,8
144612,6
144613,7
144614,8
144615,7
144616,6
144617,11
144618,10
144619,14
144620,11
144621,7
144622,10
144623,5
144624,9
144625,11
144626,10
144627,7
144628,12
144629,6
144630,7
144631,7
144632,7
144633,10
144634,9
144635,11
144636,9
144637,8
144638,10
144639,12
144640,8
144641,10
144642,9
144643,9
144644,9
144645,6
144646,9
144647,7
144648,9
144649,5
144650,7
144651,9
144652,9
144653,9
144654,12
144655,5
144656,12
144657,10
144658,10
144659,11
144660,7
144661,9
144662,10
144663,11
144664,6
144665,13
144666,6
144667,5
144668,6
144669,11
144670,8
144671,10
144672,6
144673,15
144674,8
144675,10
144676,11
144677,6
144678,8
144679,6
144680,6
144681,8
144682,10
144683,6
144684,7
144685,10
144686,7
144687,12
144688,10
144689,5
144690,5
144691,10
144692,9
144693,10
144694,14
144695,9
144696,8
144697,9
144698,8
144699,10
144700,11
144701,7
144702,8
144703,10
144704,8
144705,10
144706,5
144707,8
144708,8
144709,6
144710,8
144711,6
144712,13
144713,8
144714,13
144715,5
144716,7
144717,11
144718,8
144719,7
144720,8
144721,10
144722,10
144723,9
144724,5
144725,6
144726,9
144727,10
144728,12
144729,12
144730,6
144731,10
144732,11
144733,9
144734,10
144735,11
144736,6
144737,10
144738,6
144739,12
144740,7
144741,11
144742,9
144743,12
144744,15
144745,10
144746,10
144747,8
144748,6
144749,10
144750,9
144751,7
144752,8
144753,8
144754,10
144755,13
144756,13
144757,10
144758,10
144759,7
144760,10
144761,5
144762,12
144763,6
144764,5
144765,10
144766,10
144767,9
144768,5
144769,9
144770,14
144771,5
144772,9
144773,9
144774,10
144775,10
144776,8
144777,7
144778,10
144779,8
144780,11
144781,6
144782,11
144783,10
144784,11
144785,9
144786,10
144787,6
144788,9
144789,5
144790,6
144791,10
144792,11
144793,7
144794,10
144795,6
144796,7
144797,7
144798,10
144799,6
144800,10
144801,7
144802,10
144803,11
144804,7
144805,9
144806,11
144807,13
144808,14
144809,11
144810,10
144811,10
144812,14
144813,13
144814,11
144815,12
144816,12
144817,13
144818,9
144819,5
144820,5
144821,12
144822,13
144823,6
144824,6
144825,11
144826,9
144827,11
144828,4
144829,13
144830,7
144831,11
144832,12
144833,10
144834,9
144835,10
144836,9
144837,6
144838,8
144839,8
144840,12
144841,14
144842,12
144843,10
144844,14
144845,10
144846,10
144847,9
144848,13
144849,13
144850,9
144851,10
144852,6
144853,7
144854,10
144855,9
144856,13
144857,5
144858,9
144859,10
144860,10
144861,16
144862,11
144863,14
144864,9
144865,10
144866,14
144867,11
144868,11
144869,5
144870,10
144871,7
144872,6
144873,10
144874,9
144875,8
144876,6
144877,6
144878,9
144879,8
144880,10
144881,9
144882,12
144883,4
144884,11
144885,8
144886,9
144887,9
144888,12
144889,10
144890,10
144891,11
144892,9
144893,7
144894,10
144895,10
144896,12
144897,7
144898,9
144899,7
144900,11
144901,9
144902,7
144903,9
144904,5
144905,6
144906,10
144907,6
144908,6
144909,9
144910,6
144911,9
144912,13
144913,12
144914,13
144915,9
144916,10
144917,11
144918,12
144919,13
144920,6
144921,9
144922,6
144923,9
144924,8
144925,9
144926,11
144927,10
144928,11
144929,10
144930,13
144931,7
144932,9
144933,8
144934,9
144935,6
144936,7
144937,11
144938,11
144939,5
144940,8
144941,4
144942,9
144943,13
144944,5
144945,6
144946,11
144947,12
144948,10
144949,7
144950,14
144951,8
144952,7
144953,10
144954,9
144955,6
144956,11
144957,6
144958,11
144959,10
144960,8
144961,8
144962,7
144963,9
144964,14
144965,10
144966,9
144967,10
144968,7
144969,11
144970,4
144971,9
144972,6
144973,7
144974,10
144975,9
144976,11
144977,13
144978,9
144979,10
144980,11
144981,6
144982,4
144983,8
144984,8
144985,8
144986,10
144987,8
144988,11
144989,11
144990,11
144991,10
144992,8
144993,7
144994,5
144995,10
144996,8
144997,9
144998,8
144999,9
145000,9
145001,7
145002,11
145003,10
145004,11
145005,9
145006,10
145007,11
145008,10
145009,11
145010,9
145011,11
145012,7
145013,9
145014,5
145015,9
145016,11
145017,7
145018,6
145019,10
145020,10
145021,6
145022,8
145023,6
145024,8
145025,10
145026,6
145027,7
145028,11
145029,9
145030,11
145031,8
145032,11
145033,6
145034,6
145035,5
145036,5
145037,10
145038,8
145039,11
145040,9
145041,11
145042,7
145043,11
145044,13
145045,11
145046,10
145047,11
145048,13
145049,11
145050,8
145051,7
145052,9
145053,10
145054,11
145055,11
145056,13
145057,11
145058,6
145059,5
145060,15
145061,10
145062,9
145063,9
145064,9
145065,13
145066,10
145067,8
145068,8
145069,13
145070,7
145071,13
145072,10
145073,13
145074,7
145075,11
145076,13
145077,12
145078,6
145079,11
145080,8
145081,12
145082,10
145083,9
145084,8
145085,6
145086,12
145087,7
145088,6
145089,6
145090,14
145091,8
145092,7
145093,6
145094,6
145095,12
145096,8
145097,16
145098,10
145099,7
145100,10
145101,10
145102,7
145103,9
145104,5
145105,11
145106,5
145107,10
145108,9
145109,14
145110,8
145111,13
145112,12
145113,9
145114,6
145115,9
145116,10
145117,14
145118,11
145119,10
145120,8
145121,7
145122,8
145123,10
145124,7
145125,13
145126,6
145127,10
145128,11
145129,9
145130,11
145131,8
145132,10
145133,10
145134,11
145135,12
145136,6
145137,12
145138,13
145139,10
145140,11
145141,11
145142,9
145143,9
145144,13
145145,10
145146,11
145147,8
145148,9
145149,5
145150,12
145151,5
145152,10
145153,9
145154,9
145155,11
145156,7
145157,5
145158,10
145159,11
145160,12
145161,9
145162,7
145163,10
145164,6
145165,11
145166,8
145167,10
145168,8
145169,10
145170,9
145171,9
145172,13
145173,10
145174,12
145175,11
145176,9
145177,10
145178,12
145179,7
145180,11
145181,7
145182,11
145183,7
145184,8
145185,9
145186,10
145187,5
145188,7
145189,11
145190,10
145191,8
145192,13
145193,9
145194,7
145195,8
145196,10
145197,12
145198,7
145199,6
145200,8
145201,10
145202,10
145203,9
145204,6
145205,5
145206,10
145207,7
145208,12
145209,9
145210,10
145211,13
145212,9
145213,8
145214,6
145215,8
145216,9
145217,9
145218,7
145219,10
145220,13
145221,9
145222,10
145223,7
145224,11
145225,14
145226,11
145227,9
145228,7
145229,7
145230,10
145231,13
145232,5
145233,10
145234,7
145235,6
145236,11
145237,9
145238,9
145239,6
145240,11
145241,8
145242,12
145243,5
145244,7
145245,15
145246,9
145247,8
145248,10
145249,10
145250,9
145251,7
145252,6
145253,13
145254,5
145255,11
145256,9
145257,7
145258,10
145259,10
145260,9
145261,10
145262,10
145263,10
145264,10
145265,10
145266,8
145267,10
145268,10
145269,6
145270,9
145271,13
145272,9
145273,9
145274,11
145275,9
145276,8
145277,7
145278,10
145279,12
145280,12
145281,9
145282,7
145283,10
145284,9
145285,8
145286,15
145287,8
145288,8
145289,10
145290,10
145291,6
145292,9
145293,10
145294,16
145295,8
145296,10
145297,11
145298,10
145299,12
145300,9
145301,7
145302,8
145303,10
145304,11
145305,14
145306,6
145307,13
145308,9
145309,6
145310,7
145311,7
145312,8
145313,6
145314,10
145315,11
145316,11
145317,10
145318,9
145319,10
145320,11
145321,7
145322,12
145323,10
145324,12
145325,13
145326,10
145327,11
145328,10
145329,5
145330,12
145331,13
145332,9
145333,8
145334,8
145335,10
145336,10
145337,11
145338,10
145339,11
145340,9
145341,6
145342,9
145343,10
145344,5
145345,10
145346,6
145347,11
145348,12
145349,5
145350,10
145351,7
145352,11
145353,7
145354,9
145355,8
145356,9
145357,10
145358,9
145359,8
145360,8
145361,11
145362,10
145363,7
145364,6
145365,11
145366,12
145367,8
145368,11
145369,5
145370,9
145371,7
145372,7
145373,13
145374,10
145375,13
145376,6
145377,9
145378,6
145379,8
145380,9
145381,6
145382,10
145383,9
145384,10
145385,9
145386,11
145387,7
145388,13
145389,9
145390,8
145391,13
145392,5
145393,10
145394,7
145395,10
145396,14
145397,4
145398,9
145399,10
145400,6
145401,13
145402,8
145403,9
145404,10
145405,9
145406,12
145407,14
145408,7
145409,10
145410,12
145411,6
145412,11
145413,8
145414,7
145415,14
145416,8
145417,11
145418,11
145419,6
145420,8
145421,9
145422,9
145423,9
145424,5
145425,12
145426,9
145427,9
145428,6
145429,10
145430,7
145431,10
145432,6
145433,10
145434,10
145435,10
145436,5
145437,13
145438,9
145439,8
145440,12
145441,5
145442,13
145443,10
145444,8
145445,9
145446,13
145447,11
145448,9
145449,9
145450,6
145451,7
145452,15
145453,10
145454,6
145455,8
145456,10
145457,12
145458,5
145459,9
145460,11
145461,9
145462,8
145463,10
145464,11
145465,9
145466,7
145467,8
145468,9
145469,7
145470,6
145471,9
145472,11
145473,11
145474,6
145475,10
145476,13
145477,9
145478,9
145479,8
145480,11
145481,9
145482,11
145483,11
145484,10
145485,12
145486,6
145487,6
145488,7
145489,11
145490,10
145491,8
145492,7
145493,6
145494,9
145495,6
145496,6
145497,11
145498,9
145499,13
145500,15
145501,13
145502,10
145503,9
145504,10
145505,10
145506,12
145507,8
145508,7
145509,11
145510,6
145511,10
145512,9
145513,6
145514,7
145515,10
145516,10
145517,10
145518,12
145519,5
145520,13
145521,10
145522,9
145523,9
145524,10
145525,10
145526,11
145527,10
145528,7
145529,6
145530,11
145531,7
145532,7
145533,6
145534,8
145535,7
145536,8
145537,9
145538,11
145539,9
145540,10
145541,8
145542,11
145543,11
145544,13
145545,9
145546,5
145547,13
145548,12
145549,11
145550,8
145551,14
145552,7
145553,9
145554,8
145555,7
145556,9
145557,7
145558,12
145559,10
145560,8
145561,14
145562,10
145563,13
145564,10
145565,7
145566,13
145567,10
145568,11
145569,6
145570,9
145571,8
145572,7
145573,13
145574,11
145575,8
145576,10
145577,10
145578,9
145579,9
145580,7
145581,6
145582,12
145583,11
145584,10
145585,8
145586,7
145587,5
145588,11
145589,8
145590,8
145591,11
145592,11
145593,8
145594,7
145595,5
145596,11
145597,9
145598,14
145599,10
145600,10
145601,10
145602,9
145603,6
145604,10
145605,11
145606,9
145607,7
145608,5
145609,8
145610,11
145611,13
145612,7
145613,9
145614,7
145615,9
145616,10
145617,11
145618,7
145619,10
145620,10
145621,11
145622,5
145623,9
145624,5
145625,11
145626,9
145627,6
145628,12
145629,10
145630,9
145631,12
145632,8
145633,6
145634,8
145635,13
145636,11
145637,7
145638,6
145639,10
145640,7
145641,8
145642,8
145643,7
145644,9
145645,9
145646,7
145647,6
145648,5
145649,6
145650,10
145651,16
145652,6
145653,9
145654,9
145655,8
145656,9
145657,12
145658,9
145659,7
145660,9
145661,10
145662,13
145663,10
145664,11
145665,8
145666,10
145667,6
145668,10
145669,6
145670,14
145671,8
145672,12
145673,5
145674,10
145675,4
145676,14
145677,7
145678,9
145679,6
145680,10
145681,11
145682,6
145683,9
145684,10
145685,12
145686,9
145687,9
145688,4
145689,9
145690,4
145691,9
145692,8
145693,6
145694,5
145695,9
145696,9
145697,5
145698,12
145699,9
145700,11
145701,4
145702,10
145703,5
145704,8
145705,11
145706,12
145707,10
145708,6
145709,10
145710,6
145711,13
145712,7
145713,8
145714,6
145715,11
145716,5
145717,8
145718,11
145719,7
145720,10
145721,11
145722,13
145723,6
145724,7
145725,10
145726,10
145727,10
145728,6
145729,14
145730,11
145731,7
145732,11
145733,10
145734,12
145735,10
145736,10
145737,8
145738,7
145739,11
145740,10
145741,11
145742,12
145743,7
145744,10
145745,10
145746,8
145747,11
145748,10
145749,5
145750,9
145751,8
145752,12
145753,6
145754,12
145755,7
145756,7
145757,11
145758,5
145759,10
145760,8
145761,10
145762,13
145763,9
145764,9
145765,7
145766,9
145767,9
145768,10
145769,11
145770,10
145771,6
145772,6
145773,10
145774,9
145775,11
145776,6
145777,5
145778,12
145779,7
145780,10
145781,10
145782,10
145783,12
145784,10
145785,12
145786,5
145787,10
145788,10
145789,10
145790,5
145791,9
145792,6
145793,8
145794,6
145795,11
145796,9
145797,10
145798,15
145799,6
145800,5
145801,10
145802,7
145803,10
145804,12
145805,10
145806,6
145807,12
145808,5
145809,11
145810,14
145811,12
145812,8
145813,11
145814,10
145815,10
145816,9
145817,5
145818,8
145819,8
145820,10
145821,10
145822,10
145823,10
145824,10
145825,10
145826,11
145827,8
145828,10
145829,9
145830,5
145831,8
145832,11
145833,9
145834,8
145835,9
145836,7
145837,10
145838,4
145839,5
145840,9
145841,8
145842,9
145843,14
145844,10
145845,12
145846,7
145847,13
145848,9
145849,8
145850,13
145851,6
145852,13
145853,9
145854,10
145855,9
145856,11
145857,5
145858,7
145859,7
145860,9
145861,5
145862,8
145863,8
145864,13
145865,13
145866,13
145867,11
145868,7
145869,12
145870,6
145871,12
145872,7
145873,13
145874,7
145875,10
145876,10
145877,10
145878,8
145879,9
145880,9
145881,10
145882,13
145883,12
145884,9
145885,12
145886,5
145887,11
145888,8
145889,15
145890,11
145891,9
145892,11
145893,9
145894,7
145895,11
145896,9
145897,11
145898,10
145899,6
145900,6
145901,11
145902,6
145903,6
145904,9
145905,11
145906,8
145907,12
145908,10
145909,7
145910,6
145911,10
145912,12
145913,14
145914,8
145915,11
145916,13
145917,8
145918,9
145919,6
145920,5
145921,12
145922,15
145923,7
145924,10
145925,4
145926,10
145927,10
145928,7
145929,9
145930,11
145931,10
145932,10
145933,7
145934,9
145935,5
145936,9
145937,6
145938,15
145939,11
145940,10
145941,6
145942,8
145943,9
145944,7
145945,7
145946,10
145947,7
145948,16
145949,7
145950,9
145951,11
145952,9
145953,12
145954,8
145955,6
145956,9
145957,7
145958,11
145959,12
145960,5
145961,6
145962,6
145963,10
145964,11
145965,6
145966,11
145967,10
145968,10
145969,12
145970,9
145971,5
145972,6
145973,11
145974,5
145975,5
145976,5
145977,9
145978,5
145979,7
145980,6
145981,6
145982,11
145983,8
145984,10
145985,9
145986,9
145987,9
145988,9
145989,10
145990,11
145991,9
145992,11
145993,10
145994,5
145995,10
145996,12
145997,7
145998,10
145999,8
146000,8
146001,14
146002,16
146003,13
146004,13
146005,9
146006,10
146007,7
146008,9
146009,9
146010,9
146011,12
146012,6
146013,10
146014,6
146015,10
146016,12
146017,11
146018,10
146019,14
146020,12
146021,10
146022,8
146023,6
146024,16
146025,8
146026,8
146027,11
146028,14
146029,9
146030,12
146031,7
146032,11
146033,11
146034,10
146035,5
146036,10
146037,10
146038,7
146039,7
146040,9
146041,6
146042,5
146043,13
146044,11
146045,11
146046,7
146047,7
146048,6
146049,12
146050,8
146051,12
146052,8
146053,8
146054,9
146055,10
146056,8
146057,10
146058,11
146059,9
146060,6
146061,11
146062,10
146063,11
146064,11
146065,10
146066,11
146067,9
146068,13
146069,6
146070,9
146071,11
146072,7
146073,5
146074,10
146075,11
146076,9
146077,5
146078,8
146079,7
146080,9
146081,11
146082,10
146083,6
146084,11
146085,5
146086,8
146087,5
146088,9
146089,4
146090,6
146091,13
146092,8
146093,9
146094,8
146095,6
146096,12
146097,11
146098,12
146099,10
146100,11
146101,13
146102,7
146103,5
146104,10
146105,12
146106,14
146107,11
146108,10
146109,10
146110,12
146111,9
146112,13
146113,13
146114,17
146115,9
146116,6
146117,8
146118,11
146119,8
146120,8
146121,8
146122,8
146123,11
146124,8
146125,8
146126,12
146127,10
146128,11
146129,7
146130,5
146131,8
146132,9
146133,9
146134,7
146135,11
146136,6
146137,12
146138,8
146139,8
146140,9
146141,14
146142,11
146143,7
146144,5
146145,13
146146,11
146147,5
146148,9
146149,12
146150,6
146151,9
146152,4
146153,10
146154,6
146155,8
146156,8
146157,10
146158,13
146159,5
146160,11
146161,10
146162,12
146163,6
146164,6
146165,7
146166,7
146167,5
146168,5
146169,10
146170,11
146171,11
146172,10
146173,8
146174,7
146175,11
146176,10
146177,8
146178,6
146179,7
146180,9
146181,9
146182,7
146183,5
146184,10
146185,7
146186,7
146187,10
146188,13
146189,10
146190,13
146191,8
146192,5
146193,7
146194,9
146195,13
146196,6
146197,10
146198,6
146199,9
146200,7
146201,7
146202,12
146203,10
146204,9
146205,9
146206,12
146207,8
146208,12
146209,6
146210,9
146211,6
146212,8
146213,7
146214,12
146215,11
146216,8
146217,10
146218,13
146219,11
146220,10
146221,9
146222,11
146223,11
146224,10
146225,12
146226,7
146227,7
146228,15
146229,13
146230,11
146231,10
146232,9
146233,9
146234,10
146235,11
146236,11
146237,9
146238,6
146239,10
146240,12
146241,8
146242,5
146243,7
146244,8
146245,8
146246,8
146247,5
146248,8
146249,7
146250,9
146251,9
146252,12
146253,10
146254,7
146255,7
146256,11
146257,12
146258,9
146259,10
146260,13
146261,13
146262,9
146263,11
146264,10
146265,10
146266,11
146267,7
146268,6
146269,5
146270,7
146271,5
146272,7
146273,8
146274,7
146275,12
146276,8
146277,6
146278,6
146279,9
146280,5
146281,5
146282,11
146283,9
146284,6
146285,14
146286,10
146287,7
146288,13
146289,8
146290,8
146291,5
146292,9
146293,7
146294,10
146295,7
146296,14
146297,7
146298,10
146299,4
146300,7
146301,9
146302,5
146303,7
146304,10
146305,10
146306,10
146307,10
146308,8
146309,15
146310,11
146311,7
146312,5
146313,10
146314,10
146315,5
146316,6
146317,13
146318,10
146319,9
146320,5
146321,12
146322,8
146323,12
146324,11
146325,9
146326,11
146327,9
146328,9
146329,15
146330,10
146331,6
146332,7
146333,5
146334,6
146335,12
146336,12
146337,10
146338,13
146339,9
146340,11
146341,7
146342,10
146343,10
146344,8
146345,6
146346,9
146347,11
146348,8
146349,11
146350,10
146351,10
146352,9
146353,7
146354,14
146355,11
146356,10
146357,6
146358,6
146359,12
146360,12
146361,4
146362,11
146363,9
146364,13
146365,8
146366,7
146367,10
146368,8
146369,8
146370,9
146371,10
146372,9
146373,11
146374,10
146375,6
146376,8
146377,10
146378,13
146379,6
146380,9
146381,10
146382,9
146383,9
146384,10
146385,13
146386,7
146387,8
146388,8
146389,10
146390,9
146391,12
146392,14
146393,6
146394,7
146395,10
146396,9
146397,7
146398,6
146399,10
146400,8
146401,13
146402,10
146403,6
146404,6
146405,8
146406,10
146407,7
146408,11
146409,11
146410,9
146411,9
146412,11
146413,11
146414,7
146415,7
146416,7
146417,10
146418,11
146419,10
146420,6
146421,6
146422,10
146423,4
146424,14
146425,9
146426,8
146427,11
146428,9
146429,8
146430,11
146431,7
146432,9
146433,14
146434,10
146435,12
146436,9
146437,10
146438,6
146439,11
146440,5
146441,6
146442,7
146443,11
146444,5
146445,7
146446,4
146447,11
146448,6
146449,7
146450,9
146451,8
146452,10
146453,13
146454,8
146455,8
146456,9
146457,8
146458,7
146459,6
146460,7
146461,10
146462,14
146463,9
146464,7
146465,7
146466,12
146467,8
146468,8
146469,14
146470,11
146471,9
146472,11
146473,9
146474,11
146475,11
146476,13
146477,12
146478,7
146479,8
146480,8
146481,10
146482,7
146483,11
146484,7
146485,13
146486,9
146487,7
146488,10
146489,14
146490,10
146491,6
146492,7
146493,7
146494,11
146495,11
146496,10
146497,9
146498,12
146499,9
146500,17
146501,6
146502,7
146503,9
146504,11
146505,12
146506,11
146507,12
146508,6
146509,12
146510,10
146511,11
146512,8
146513,9
146514,10
146515,8
146516,10
146517,10
146518,10
146519,10
146520,5
146521,8
146522,10
146523,10
146524,7
146525,9
146526,8
146527,13
146528,9
146529,11
146530,9
146531,11
146532,8
146533,11
146534,7
146535,4
146536,11
146537,8
146538,11
146539,10
146540,6
146541,5
146542,9
146543,5
146544,7
146545,11
146546,9
146547,9
146548,12
146549,11
146550,10
146551,9
146552,11
146553,4
146554,7
146555,6
146556,10
146557,8
146558,13
146559,9
146560,10
146561,10
146562,6
146563,7
146564,9
146565,10
146566,8
146567,11
146568,12
146569,13
146570,14
146571,7
146572,11
146573,11
146574,12
146575,12
146576,11
146577,10
146578,9
146579,11
146580,6
146581,14
146582,6
146583,5
146584,9
146585,10
146586,12
146587,9
146588,5
146589,7
146590,12
146591,13
146592,10
146593,14
146594,10
146595,13
146596,9
146597,8
146598,11
146599,10
146600,8
146601,13
146602,6
146603,9
146604,10
146605,5
146606,7
146607,12
146608,9
146609,7
146610,11
146611,9
146612,10
146613,5
146614,10
146615,10
146616,13
146617,10
146618,13
146619,9
146620,4
146621,10
146622,9
146623,12
146624,7
146625,7
146626,8
146627,5
146628,15
146629,7
146630,12
146631,9
146632,9
146633,7
146634,5
146635,10
146636,10
146637,9
146638,7
146639,10
146640,9
146641,11
146642,11
146643,11
146644,11
146645,9
146646,13
146647,4
146648,13
146649,6
146650,9
146651,11
146652,9
146653,12
146654,9
146655,11
146656,13
146657,8
146658,6
146659,7
146660,6
146661,11
146662,12
146663,10
146664,7
146665,10
146666,6
146667,7
146668,10
146669,10
146670,10
146671,5
146672,9
146673,8
146674,5
146675,11
146676,13
146677,8
146678,11
146679,10
146680,9
146681,8
146682,5
146683,7
146684,12
146685,10
146686,13
146687,10
146688,5
146689,7
146690,8
146691,6
146692,8
146693,9
146694,7
146695,11
146696,11
146697,8
146698,8
146699,8
146700,6
146701,5
146702,8
146703,7
146704,9
146705,6
146706,5
146707,7
146708,9
146709,13
146710,9
146711,11
146712,6
146713,7
146714,9
146715,8
146716,5
146717,8
146718,10
146719,8
146720,8
146721,11
146722,7
146723,7
146724,9
146725,13
146726,9
146727,12
146728,6
146729,9
146730,10
146731,9
146732,10
146733,8
146734,10
146735,13
146736,14
146737,6
146738,6
146739,9
146740,9
146741,10
146742,10
146743,11
146744,10
146745,10
146746,11
146747,10
146748,8
146749,10
146750,8
146751,10
146752,7
146753,10
146754,8
